"","ContractID","ConractSize","Currency","Expiration","Strike","Last","Chg","ChgPct","Bid","Ask","Vol","OI","LastTradeTime","IV","ITM","moneyness","logmoneyness","TimeToExp"
"1321","SPY240119C00444000","REGULAR","USD",2024-01-19,444,16.89,-0.21000099,-1.228076,16.3,17.05,6,2817,2023-12-06 12:46:37,0.156899300231934,TRUE,1.02711711711712,0.0267559625332943,0.120465434633812
"1322","SPY240119C00445000","REGULAR","USD",2024-01-19,445,15.8,-0.6500006,-3.9513712,15.79,16.06,1630,23286,2023-12-06 14:15:33,0.151253604736328,TRUE,1.02480898876405,0.0245062427992789,0.120465434633812
"1323","SPY240119C00446000","REGULAR","USD",2024-01-19,446,15.56,-0.029999733,-0.19242933,14.93,15.26,4,13223,2023-12-06 12:08:23,0.14884274017334,TRUE,1.02251121076233,0.0222615729454551,0.120465434633812
"1324","SPY240119C00447000","REGULAR","USD",2024-01-19,447,14.22,-0.48999977,-3.3310657,14.25,14.58,32,2838,2023-12-06 14:15:33,0.148293429260254,TRUE,1.02022371364653,0.0200219303519502,0.120465434633812
"1325","SPY240119C00448000","REGULAR","USD",2024-01-19,448,13.61,-0.1800003,-1.305296,13.51,13.73,12,4491,2023-12-06 12:28:47,0.144631356506348,TRUE,1.01794642857143,0.0177872925505339,0.120465434633812
"1326","SPY240119C00449000","REGULAR","USD",2024-01-19,449,12.73,-0.59000015,-4.4294305,12.84,12.92,497,3465,2023-12-06 14:20:17,0.141488077392578,TRUE,1.01567928730512,0.0155576372232648,0.120465434633812
"1327","SPY240119C00450000","REGULAR","USD",2024-01-19,450,11.99,-0.6199999,-4.916732,12.12,12.16,1826,39094,2023-12-06 14:29:34,0.138924626464844,TRUE,1.01342222222222,0.0133329422011536,0.120465434633812
"1328","SPY240119C00451000","REGULAR","USD",2024-01-19,451,11.47,-0.40999985,-3.4511771,11.47,11.51,27,3839,2023-12-06 13:43:59,0.137948073730469,TRUE,1.01117516629712,0.0111131854628407,0.120465434633812
"1329","SPY240119C00452000","REGULAR","USD",2024-01-19,452,10.88,-0.3800001,-3.374779,10.79,10.81,412,4078,2023-12-06 14:17:57,0.135903416442871,TRUE,1.00893805309735,0.00889834513328779,0.120465434633812
"1330","SPY240119C00453000","REGULAR","USD",2024-01-19,453,10.15,-0.12000084,-1.1684599,10.09,10.12,159,3007,2023-12-06 13:41:31,0.133767207336426,TRUE,1.00671081677704,0.00668839948248506,0.120465434633812
"1331","SPY240119C00454000","REGULAR","USD",2024-01-19,454,9.41,-0.3800001,-3.8815129,9.44,9.47,188,2602,2023-12-06 14:36:29,0.131997205505371,TRUE,1.00449339207048,0.00448332692417106,0.120465434633812
"1332","SPY240119C00455000","REGULAR","USD",2024-01-19,455,8.76,-0.4499998,-4.8859916,8.82,8.85,2294,41872,2023-12-06 14:36:13,0.130440824584961,TRUE,1.00228571428571,0.00228310601456855,0.120465434633812
"1333","SPY240119C00456000","REGULAR","USD",2024-01-19,456,8.19,-0.37000084,-4.3224397,8.21,8.24,1133,6400,2023-12-06 14:35:36,0.128731857299805,TRUE,1.00008771929825,8.77154511329144e-05,0.120465434633812
"1334","SPY240119C00457000","REGULAR","USD",2024-01-19,457,7.63,-0.32999992,-4.1457276,7.63,7.66,752,7114,2023-12-06 14:38:54,0.127205993652344,FALSE,0.997899343544858,-0.00210286592868568,0.120465434633812
"1335","SPY240119C00458000","REGULAR","USD",2024-01-19,458,7.08,-0.30999994,-4.194857,7.03,7.05,1997,6174,2023-12-06 14:37:49,0.124886680908203,FALSE,0.995720524017467,-0.00428865914866593,0.120465434633812
"1336","SPY240119C00459000","REGULAR","USD",2024-01-19,459,6.49,-0.34000015,-4.97804,6.5,6.52,606,2074,2023-12-06 14:36:34,0.123482886352539,FALSE,0.993551198257081,-0.00646968509502613,0.120465434633812
"1337","SPY240119C00460000","REGULAR","USD",2024-01-19,460,5.99,-0.35000038,-5.5205107,5.99,6.01,7863,78103,2023-12-06 14:39:23,0.122109609069824,FALSE,0.991391304347826,-0.00864596451762156,0.120465434633812
"1338","SPY240119C00461000","REGULAR","USD",2024-01-19,461,5.46,-0.3499999,-6.024095,5.49,5.51,511,1973,2023-12-06 14:28:51,0.120522710876465,FALSE,0.989240780911063,-0.0108175180311295,0.120465434633812
"1339","SPY240119C00462000","REGULAR","USD",2024-01-19,462,5,-0.3499999,-6.5420547,5.05,5.07,616,12403,2023-12-06 14:20:17,0.119576675415039,FALSE,0.987099567099567,-0.0129843661162198,0.120465434633812
"1340","SPY240119C00463000","REGULAR","USD",2024-01-19,463,4.63,-0.21999979,-4.5360785,4.63,4.65,960,571,2023-12-06 14:32:09,0.118569605407715,FALSE,0.984967602591793,-0.015146529120715,0.120465434633812
"1341","SPY240119C00464000","REGULAR","USD",2024-01-19,464,4.35,-0.17000008,-3.7610636,4.2,4.23,318,12215,2023-12-06 13:54:32,0.117226845397949,FALSE,0.982844827586207,-0.0173040272607362,0.120465434633812
"1342","SPY240119C00465000","REGULAR","USD",2024-01-19,465,3.86,-0.2900002,-6.987956,3.83,3.85,2344,25278,2023-12-06 14:33:04,0.116189258117676,FALSE,0.980731182795699,-0.0194568806218373,0.120465434633812
"1343","SPY240119C00466000","REGULAR","USD",2024-01-19,466,3.49,-0.20000005,-5.420055,3.45,3.47,195,2920,2023-12-06 14:32:12,0.114754946289063,FALSE,0.97862660944206,-0.0216051091601268,0.120465434633812
"1344","SPY240119C00467000","REGULAR","USD",2024-01-19,467,3.25,-0.119999886,-3.5608275,3.13,3.15,40,859,2023-12-06 14:06:18,0.114022531738281,FALSE,0.976531049250535,-0.0237487327033783,0.120465434633812
"1345","SPY240119C00468000","REGULAR","USD",2024-01-19,468,2.81,-0.1500001,-5.0675707,2.82,2.84,347,10189,2023-12-06 14:27:28,0.113107013549805,FALSE,0.974444444444444,-0.0258877709521277,0.120465434633812
"1346","SPY240119C00469000","REGULAR","USD",2024-01-19,469,2.55,-0.1400001,-5.204465,2.55,2.57,201,2840,2023-12-06 14:23:50,0.112557702636719,FALSE,0.972366737739872,-0.0280222434807603,0.120465434633812
"1347","SPY240119C00470000","REGULAR","USD",2024-01-19,470,2.24,-0.27999997,-11.11111,2.29,2.31,9087,35548,2023-12-06 14:29:43,0.111825288085937,FALSE,0.970297872340426,-0.0301521697385852,0.120465434633812
"1348","SPY240119C00471000","REGULAR","USD",2024-01-19,471,2.01,-0.16000009,-7.3732753,2.03,2.05,1289,2323,2023-12-06 14:29:43,0.110665631713867,FALSE,0.968237791932059,-0.0322775690508987,0.120465434633812
"1349","SPY240119C00472000","REGULAR","USD",2024-01-19,472,1.82,-0.109999895,-5.6994767,1.83,1.84,133,5185,2023-12-06 14:30:45,0.110238389892578,FALSE,0.966186440677966,-0.0343984606200363,0.120465434633812
"1350","SPY240119C00473000","REGULAR","USD",2024-01-19,473,1.62,-0.110000014,-6.3583827,1.62,1.64,132,1303,2023-12-06 14:22:26,0.109628044433594,FALSE,0.964143763213531,-0.0365148635264139,0.120465434633812
"1351","SPY240119C00474000","REGULAR","USD",2024-01-19,474,1.44,-0.13,-8.280254,1.44,1.45,553,5898,2023-12-06 14:30:45,0.108834595336914,FALSE,0.96210970464135,-0.0386267967295574,0.120465434633812
"1352","SPY240119C00475000","REGULAR","USD",2024-01-19,475,1.28,-0.13,-9.219858,1.29,1.3,5743,19928,2023-12-06 14:36:40,0.108712526245117,FALSE,0.960084210526316,-0.0407342790691221,0.120465434633812
"1353","SPY240119C00476000","REGULAR","USD",2024-01-19,476,1.16,-0.08000004,-6.451616,1.13,1.14,111,8311,2023-12-06 14:19:07,0.107919077148438,FALSE,0.958067226890756,-0.042837329265901,0.120465434633812
"1354","SPY240119C00478000","REGULAR","USD",2024-01-19,478,0.9,-0.07000005,-7.2165,0.88,0.89,629,4942,2023-12-06 14:23:50,0.107186662597656,FALSE,0.954058577405858,-0.0470302075259369,0.120465434633812
"1355","SPY240119C00480000","REGULAR","USD",2024-01-19,480,0.68,-0.07999998,-10.526314,0.68,0.69,16885,28104,2023-12-06 14:31:51,0.106698386230469,FALSE,0.950083333333333,-0.0512055789364175,0.120465434633812
"1356","SPY240119C00482000","REGULAR","USD",2024-01-19,482,0.53,-0.050000012,-8.620691,0.52,0.53,402,4143,2023-12-06 14:25:09,0.106210109863281,FALSE,0.946141078838174,-0.0553635890850812,0.120465434633812
"1357","SPY240119C00484000","REGULAR","USD",2024-01-19,484,0.42,-0.04000002,-8.695656,0.4,0.41,41,926,2023-12-06 14:18:33,0.106149075317383,FALSE,0.942231404958678,-0.0595043817511126,0.120465434633812
"1358","SPY240119C00485000","REGULAR","USD",2024-01-19,485,0.34,-0.060000002,-15,0.35,0.36,10207,15622,2023-12-06 14:30:22,0.106210109863281,FALSE,0.940288659793814,-0.0615683659719641,0.120465434633812
"1359","SPY240119C00486000","REGULAR","USD",2024-01-19,486,0.33,-0.01999998,-5.71428,0.3,0.31,48,1358,2023-12-06 13:59:36,0.105843902587891,FALSE,0.938353909465021,-0.0636280989349747,0.120465434633812
"1360","SPY240119C00488000","REGULAR","USD",2024-01-19,488,0.24,-0.030000016,-11.111116,0.23,0.24,456,243,2023-12-06 14:38:39,0.106210109863281,FALSE,0.934508196721311,-0.0677348808876282,0.120465434633812
"1361","SPY240119C00490000","REGULAR","USD",2024-01-19,490,0.19,-0.019999996,-9.523808,0.18,0.19,334,19425,2023-12-06 14:19:55,0.106942524414063,FALSE,0.93069387755102,-0.0718248661391533,0.120465434633812
"1362","SPY240119C00492000","REGULAR","USD",2024-01-19,492,0.15,-0.019999996,-11.764703,0.14,0.15,25,145,2023-12-06 14:24:12,0.107797008056641,FALSE,0.926910569105691,-0.075898191526789,0.120465434633812
"1363","SPY240119C00494000","REGULAR","USD",2024-01-19,494,0.13,0.009999998,8.333332,0.11,0.12,151,57,2023-12-06 11:56:13,0.108895629882812,FALSE,0.923157894736842,-0.0799549922224034,0.120465434633812
"1364","SPY240119C00495000","REGULAR","USD",2024-01-19,495,0.1,0,0,0.1,0.11,41,11976,2023-12-06 14:06:58,0.109872182617187,FALSE,0.921292929292929,-0.0819772376031712,0.120465434633812
"1365","SPY240119C00496000","REGULAR","USD",2024-01-19,496,0.1,0.009999998,11.111108,0.09,0.1,122,1127,2023-12-06 13:43:40,0.110604597167969,FALSE,0.919435483870968,-0.0839954017594085,0.120465434633812
"1366","SPY240119C00500000","REGULAR","USD",2024-01-19,500,0.07,0,0,0.06,0.07,5286,30923,2023-12-06 14:00:56,0.113778393554687,FALSE,0.91208,-0.0920275734566727,0.120465434633812
"1367","SPY240119C00505000","REGULAR","USD",2024-01-19,505,0.05,0,0,0.04,0.05,13,7372,2023-12-06 14:06:58,0.119637709960937,FALSE,0.903049504950495,-0.101977904309841,0.120465434633812
"1368","SPY240119C00510000","REGULAR","USD",2024-01-19,510,0.05,0.010000002,25.000006,0.03,0.04,8,11540,2023-12-06 10:17:19,0.125985302734375,FALSE,0.894196078431373,-0.111830200752852,0.120465434633812
"1369","SPY240119C00515000","REGULAR","USD",2024-01-19,515,0.03,0,0,0.02,0.03,14,6335,2023-12-06 09:33:00,0.131844619140625,FALSE,0.885514563106796,-0.121586375698217,0.120465434633812
"1370","SPY240119C00520000","REGULAR","USD",2024-01-19,520,0.02,0,0,0.02,0.03,12,15237,2023-12-06 12:44:20,0.14063359375,FALSE,0.877,-0.131248286609954,0.120465434633812
"1371","SPY240119C00525000","REGULAR","USD",2024-01-19,525,0.02,0,0,0.02,0.03,13,5165,2023-12-05 15:48:49,0.15039912109375,FALSE,0.868647619047619,-0.140817737626105,0.120465434633812
"1372","SPY240119C00530000","REGULAR","USD",2024-01-19,530,0.02,0.01,100,0.01,0.02,300,7378,2023-12-05 15:42:03,0.1523522265625,FALSE,0.860452830188679,-0.150296481580648,0.120465434633812
"1373","SPY240119C00535000","REGULAR","USD",2024-01-19,535,0.02,-0.01,-33.333336,0.01,0.02,17,3830,2023-12-06 10:54:17,0.16211775390625,FALSE,0.852411214953271,-0.159686221930487,0.120465434633812
"1374","SPY240119C00540000","REGULAR","USD",2024-01-19,540,0.01,-0.01,-50,0.01,0.02,2,2561,2023-12-05 11:07:56,0.16993017578125,FALSE,0.844518518518519,-0.168988614592801,0.120465434633812
"1375","SPY240119C00545000","REGULAR","USD",2024-01-19,545,0.01,0,0,0.01,0.02,2,1007,2023-12-06 09:30:00,0.17774259765625,FALSE,0.836770642201835,-0.178205269697725,0.120465434633812
"1376","SPY240119C00550000","REGULAR","USD",2024-01-19,550,0.01,0,0,0.01,0.02,190,14333,2023-12-06 13:14:54,0.18555501953125,FALSE,0.829163636363636,-0.187337753260997,0.120465434633812
"1377","SPY240119C00555000","REGULAR","USD",2024-01-19,555,0.01,0,0,0.01,0.02,8,19971,2023-12-06 09:33:40,0.194343994140625,FALSE,0.821693693693694,-0.196387588780915,0.120465434633812
"1378","SPY240119C00560000","REGULAR","USD",2024-01-19,560,0.01,0,0,0.01,0.02,500,4443,2023-12-05 12:52:09,0.20313296875,FALSE,0.814357142857143,-0.205356258763676,0.120465434633812
"1379","SPY240119C00565000","REGULAR","USD",2024-01-19,565,0.01,0,0,0.01,0.02,328,3002,2023-12-06 11:59:23,0.210945390625,FALSE,0.807150442477876,-0.214245206180922,0.120465434633812
"1380","SPY240119C00570000","REGULAR","USD",2024-01-19,570,0.01,0,0,0.01,0.02,5,5409,2023-12-06 09:35:58,0.2187578125,FALSE,0.800070175438596,-0.223055835863077,0.120465434633812
"1381","SPY240119C00575000","REGULAR","USD",2024-01-19,575,0.01,0,0,0,0.01,17,2931,2023-12-06 09:30:00,0.210945390625,FALSE,0.793113043478261,-0.231789515831831,0.120465434633812
"1382","SPY240119C00580000","REGULAR","USD",2024-01-19,580,0.01,0,0,0.01,0.02,852,39883,2023-12-06 09:30:05,0.23242955078125,FALSE,0.786275862068966,-0.240447578574946,0.120465434633812
"1383","SPY240119C00585000","REGULAR","USD",2024-01-19,585,0.01,0,0,0,0.01,40,2233,2023-12-04 10:32:23,0.226570234375,FALSE,0.779555555555556,-0.249031322266337,0.120465434633812
"1384","SPY240119C00590000","REGULAR","USD",2024-01-19,590,0.01,0,0,0,0.01,167,2595,2023-11-20 15:16:00,0.23438265625,FALSE,0.772949152542373,-0.257542011934246,0.120465434633812
"1385","SPY240119C00595000","REGULAR","USD",2024-01-19,595,0.02,0,0,0,0.01,4,1243,2023-11-22 13:38:37,0.242195078125,FALSE,0.766453781512605,-0.265980880580111,0.120465434633812
"1386","SPY240119C00600000","REGULAR","USD",2024-01-19,600,0.01,0,0,0,0,5,19529,2023-12-01 13:26:29,0.12500875,FALSE,0.760066666666667,-0.274349130250627,0.120465434633812
"1387","SPY240119C00605000","REGULAR","USD",2024-01-19,605,0.01,0,0,0,0.01,2306,3923,2023-12-06 11:23:11,0.2539137109375,FALSE,0.753785123966942,-0.282647933065322,0.120465434633812
"1388","SPY240119C00610000","REGULAR","USD",2024-01-19,610,0.01,0,0,0,0.01,20,1516,2023-12-06 10:01:55,0.2617261328125,FALSE,0.747606557377049,-0.290878432201838,0.120465434633812
"1389","SPY240119C00615000","REGULAR","USD",2024-01-19,615,0.01,0,0,0,0.01,15,4931,2023-11-28 12:55:21,0.2695385546875,FALSE,0.741528455284553,-0.299041742840999,0.120465434633812
"1390","SPY240119C00620000","REGULAR","USD",2024-01-19,620,0.01,0,0,0,0.01,108,559,2023-12-04 10:26:18,0.273444765625,FALSE,0.735548387096774,-0.307138953073618,0.120465434633812
"1391","SPY240119C00625000","REGULAR","USD",2024-01-19,625,0.01,0,0,0,0.01,40,258,2023-11-28 12:53:40,0.2812571875,FALSE,0.729664,-0.315171124770882,0.120465434633812
"1392","SPY240119C00630000","REGULAR","USD",2024-01-19,630,0.01,0,0,0,0.01,39,3372,2023-12-06 10:34:49,0.289069609375,FALSE,0.723873015873016,-0.323139294420059,0.120465434633812
"1393","SPY240119C00635000","REGULAR","USD",2024-01-19,635,0.01,0,0,0,0.02,25,3081,2023-09-08 11:30:56,0.31055376953125,FALSE,0.718173228346457,-0.331044473927173,0.120465434633812
"1394","SPY240119C00640000","REGULAR","USD",2024-01-19,640,0.01,0,0,0,0.01,41,569,2023-12-06 13:06:23,0.3007882421875,FALSE,0.7125625,-0.338887651388199,0.120465434633812
"1395","SPY240119C00645000","REGULAR","USD",2024-01-19,645,0.01,0,0,0.01,0.02,25,2067,2023-11-28 13:10:21,0.3242255078125,FALSE,0.707038759689922,-0.346669791830253,0.120465434633812
"1396","SPY240119C00650000","REGULAR","USD",2024-01-19,650,0.01,0,0,0,0.01,3,1554,2023-11-27 09:34:30,0.312506875,FALSE,0.7016,-0.354391837924164,0.120465434633812
"1397","SPY240119C00655000","REGULAR","USD",2024-01-19,655,0.01,0,0,0,0.01,1,37158,2023-11-14 13:16:11,0.320319296875,FALSE,0.69624427480916,-0.362054710669733,0.120465434633812
"1398","SPY240119C00660000","REGULAR","USD",2024-01-19,660,0.01,0,0,0,0.01,10,30518,2023-10-19 10:37:08,0.3242255078125,FALSE,0.690969696969697,-0.369659310054952,0.120465434633812
"1399","SPY240119C00665000","REGULAR","USD",2024-01-19,665,0.01,0,0,0,0.01,100,13083,2023-12-06 10:21:40,0.3320379296875,FALSE,0.685774436090226,-0.377206515690335,0.120465434633812
"1400","SPY240119C00670000","REGULAR","USD",2024-01-19,670,0.01,0,0,0,0.01,250,37520,2023-10-04 09:42:59,0.335944140625,FALSE,0.68065671641791,-0.384697187419493,0.120465434633812
"1401","SPY240119C00675000","REGULAR","USD",2024-01-19,675,0.01,0,0,0,0.01,12,3883,2023-12-06 10:07:22,0.3437565625,FALSE,0.675614814814815,-0.392132165907011,0.120465434633812
"1402","SPY240119C00680000","REGULAR","USD",2024-01-19,680,0.01,0,0,0,0.02,3,748,2023-08-17 10:49:47,0.367193828125,FALSE,0.670647058823529,-0.399512273204633,0.120465434633812
"1403","SPY240119C00685000","REGULAR","USD",2024-01-19,685,0.01,0,0,0,0.01,51,2109,2023-12-06 10:11:28,0.3554751953125,FALSE,0.665751824817518,-0.406838313296706,0.120465434633812
"1404","SPY240119C00690000","REGULAR","USD",2024-01-19,690,0.01,0,0,0,0.02,5,666,2023-08-03 11:29:30,0.3789124609375,FALSE,0.660927536231884,-0.414111072625786,0.120465434633812
"1405","SPY240119C00695000","REGULAR","USD",2024-01-19,695,0.01,0,0,0,0.01,9,592,2023-10-05 10:30:11,0.367193828125,FALSE,0.656172661870504,-0.421331320599273,0.120465434633812
"1406","SPY240119C00700000","REGULAR","USD",2024-01-19,700,0.01,0,0,0,0.01,6,4322,2023-09-18 11:32:27,0.3711000390625,FALSE,0.651485714285714,-0.428499810077886,0.120465434633812
"1407","SPY240119C00705000","REGULAR","USD",2024-01-19,705,0.02,0,0,0,0.07,1,275,2023-02-23 14:59:14,0.445318046875,FALSE,0.64686524822695,-0.43561727784675,0.120465434633812
"1408","SPY240119C00710000","REGULAR","USD",2024-01-19,710,0.01,0,0,0,0.01,1,1126,2023-11-27 09:34:09,0.382818671875,FALSE,0.64230985915493,-0.442684445069842,0.120465434633812
"1409","SPY240119C00720000","REGULAR","USD",2024-01-19,720,0.01,0,0,0,0.01,1,16957,2023-11-28 10:40:08,0.3945373046875,FALSE,0.633388888888889,-0.456670687044582,0.120465434633812
"1410","SPY240131C00320000","REGULAR","USD",2024-01-31,320,137.3,0,0,135.58,139.04,12,12,2023-12-04 13:44:16,0.514409152832031,TRUE,1.425125,0.354259529171747,0.153319644079398
"1411","SPY240131C00330000","REGULAR","USD",2024-01-31,330,128,0,0,125.69,129.2,NA,1,2023-11-29 13:03:37,0.579960255126953,TRUE,1.38193939393939,0.323487870504993,0.153319644079398
"1412","SPY240131C00335000","REGULAR","USD",2024-01-31,335,122.34,0,0,120.8,124.27,NA,1,2023-11-29 12:03:56,0.561405753173828,TRUE,1.36131343283582,0.308449993140453,0.153319644079398
"1413","SPY240131C00345000","REGULAR","USD",2024-01-31,345,113.12,0,0,110.87,114.38,NA,5,2023-11-29 13:04:36,0.523198127441406,TRUE,1.32185507246377,0.279036107934159,0.153319644079398
"1414","SPY240131C00350000","REGULAR","USD",2024-01-31,350,107.33,0,0,105.91,109.42,NA,81,2023-11-27 13:29:34,0.503606038208008,TRUE,1.30297142857143,0.26464737048206,0.153319644079398
"1415","SPY240131C00355000","REGULAR","USD",2024-01-31,355,101.95,0,0,101.05,104.49,NA,0,2023-11-27 10:12:55,0.48517360534668,TRUE,1.28461971830986,0.250462735490103,0.153319644079398
"1416","SPY240131C00360000","REGULAR","USD",2024-01-31,360,97.65,0,0,96.06,99.55,NA,4,2023-11-27 13:36:14,0.466374965209961,TRUE,1.26677777777778,0.236476493515363,0.153319644079398
"1417","SPY240131C00365000","REGULAR","USD",2024-01-31,365,92.73,0,0,91.19,94.62,NA,121,2023-11-27 13:36:43,0.448003566894531,TRUE,1.24942465753425,0.222683171383028,0.153319644079398
"1418","SPY240131C00370000","REGULAR","USD",2024-01-31,370,88.18,0,0,86.21,89.7,4,5,2023-11-30 16:08:35,0.429815272216797,TRUE,1.23254054054054,0.209077519327249,0.153319644079398
"1419","SPY240131C00375000","REGULAR","USD",2024-01-31,375,85.7,0,0,81.3,84.78,2,0,2023-12-01 15:18:57,0.411626977539063,TRUE,1.21610666666667,0.195654498995108,0.153319644079398
"1420","SPY240131C00380000","REGULAR","USD",2024-01-31,380,80.77,0,0,76.43,79.83,2,200,2023-12-01 15:19:04,0.392401095581055,TRUE,1.20010526315789,0.182409272245088,0.153319644079398
"1421","SPY240131C00385000","REGULAR","USD",2024-01-31,385,72.91,0,0,71.54,74.9,NA,80,2023-11-29 14:56:14,0.373785559082031,TRUE,1.18451948051948,0.169337190677735,0.153319644079398
"1422","SPY240131C00390000","REGULAR","USD",2024-01-31,390,68.86,0,0,66.66,69.98,2,5,2023-11-29 14:17:23,0.355292091674805,TRUE,1.16933333333333,0.156433785841827,0.153319644079398
"1423","SPY240131C00395000","REGULAR","USD",2024-01-31,395,63.55,0,0,61.79,65.1,5,102,2023-12-05 12:13:03,0.337714142456055,TRUE,1.15453164556962,0.143694760064397,0.153319644079398
"1424","SPY240131C00400000","REGULAR","USD",2024-01-31,400,58.73,0,0,56.98,60.17,2,224,2023-12-05 12:13:34,0.318610329589844,TRUE,1.1401,0.131115977857537,0.153319644079398
"1425","SPY240131C00405000","REGULAR","USD",2024-01-31,405,53.61,0,0,52.16,55.31,2,224,2023-12-04 09:32:09,0.301032380371094,TRUE,1.12602469135802,0.11869345785898,0.153319644079398
"1426","SPY240131C00406000","REGULAR","USD",2024-01-31,406,56.31,0,0,51.2,54.34,82,441,2023-12-01 12:56:52,0.297522893981934,TRUE,1.12325123152709,0.116227365363787,0.153319644079398
"1427","SPY240131C00407000","REGULAR","USD",2024-01-31,407,55.22,0,0,50.4,53.41,4,107,2023-12-01 12:51:07,0.29492892578125,TRUE,1.1204914004914,0.113767339522924,0.153319644079398
"1428","SPY240131C00408000","REGULAR","USD",2024-01-31,408,53.88,0,0,49.3,52.39,104,157,2023-12-01 16:00:45,0.29022926574707,TRUE,1.11774509803922,0.111313350561357,0.153319644079398
"1429","SPY240131C00409000","REGULAR","USD",2024-01-31,409,48.6,0,0,48.49,51.39,2,217,2023-12-04 10:59:34,0.28595684753418,TRUE,1.11501222493888,0.108865368922717,0.153319644079398
"1430","SPY240131C00410000","REGULAR","USD",2024-01-31,410,49.86,0.3899994,0.78835535,47.4,50.45,2,29,2023-12-06 10:51:19,0.283088223876953,TRUE,1.11229268292683,0.106423365267166,0.153319644079398
"1431","SPY240131C00411000","REGULAR","USD",2024-01-31,411,48.1,0,0,46.6,49.53,2,6,2023-12-05 12:09:36,0.280616324768066,TRUE,1.10958637469586,0.103987310469285,0.153319644079398
"1432","SPY240131C00412000","REGULAR","USD",2024-01-31,412,47.2,0,0,45.51,48.51,2,499,2023-12-05 12:14:13,0.275886147460937,TRUE,1.1068932038835,0.101557175615993,0.153319644079398
"1433","SPY240131C00413000","REGULAR","USD",2024-01-31,413,46.23,0,0,44.71,47.62,2,87,2023-12-05 12:14:08,0.274024593811035,TRUE,1.10421307506053,0.0991329320044864,0.153319644079398
"1434","SPY240131C00414000","REGULAR","USD",2024-01-31,414,44.82,0,0,43.78,46.64,2,239,2023-12-05 12:53:02,0.270118382873535,TRUE,1.10154589371981,0.0967145511402047,0.153319644079398
"1435","SPY240131C00415000","REGULAR","USD",2024-01-31,415,44.23,0,0,42.72,45.59,2,200,2023-12-05 10:29:21,0.264686308288574,TRUE,1.09889156626506,0.0943020047348207,0.153319644079398
"1436","SPY240131C00416000","REGULAR","USD",2024-01-31,416,43.25,0,0,41.79,44.63,1,397,2023-12-04 09:59:46,0.261207339172363,TRUE,1.09625,0.0918952647042557,0.153319644079398
"1437","SPY240131C00417000","REGULAR","USD",2024-01-31,417,41.3,0,0,40.98,43.75,202,103,2023-11-29 15:51:26,0.259406820068359,TRUE,1.09362110311751,0.0894943031667176,0.153319644079398
"1438","SPY240131C00418000","REGULAR","USD",2024-01-31,418,40.69,0,0,40.05,42.71,4,100,2023-12-05 09:52:02,0.254188366394043,TRUE,1.091004784689,0.0870990924407627,0.153319644079398
"1439","SPY240131C00419000","REGULAR","USD",2024-01-31,419,42.89,0,0,39.12,41.85,1,201,2023-12-01 12:27:09,0.25272353729248,TRUE,1.08840095465394,0.0847096050433813,0.153319644079398
"1440","SPY240131C00420000","REGULAR","USD",2024-01-31,420,40.03,0,0,38.08,40.79,14,115,2023-12-04 12:51:42,0.247077841796875,TRUE,1.08580952380952,0.082325813688105,0.153319644079398
"1441","SPY240131C00421000","REGULAR","USD",2024-01-31,421,41.42,0,0,37.29,39.91,1,161,2023-12-01 12:36:55,0.245094219055176,TRUE,1.08323040380048,0.0799476912831377,0.153319644079398
"1442","SPY240131C00422000","REGULAR","USD",2024-01-31,422,37.51,-0.77000046,-2.0114956,36.37,38.97,5,100,2023-12-06 13:03:01,0.241828870849609,TRUE,1.080663507109,0.0775752109295072,0.153319644079398
"1443","SPY240131C00423000","REGULAR","USD",2024-01-31,423,36.62,1.2599983,3.5633435,35.46,38.01,2,143,2023-12-06 12:51:02,0.238166798095703,TRUE,1.07810874704492,0.0752083459192411,0.153319644079398
"1444","SPY240131C00424000","REGULAR","USD",2024-01-31,424,36.58,0,0,34.44,36.99,15,311,2023-12-04 09:53:08,0.233253517150879,TRUE,1.07556603773585,0.0728470697335613,0.153319644079398
"1445","SPY240131C00425000","REGULAR","USD",2024-01-31,425,35.23,0,0,33.66,36.12,4,43,2023-12-05 10:37:26,0.23126989440918,TRUE,1.07303529411765,0.0704913560411022,0.153319644079398
"1446","SPY240131C00426000","REGULAR","USD",2024-01-31,426,34.96,2.3099976,7.0750303,32.76,35.2,3,37,2023-12-06 10:46:20,0.228248684387207,TRUE,1.07051643192488,0.0681411786961487,0.153319644079398
"1447","SPY240131C00427000","REGULAR","USD",2024-01-31,427,33.27,0.31000137,0.94053817,31.87,34.25,18,28,2023-12-06 13:56:35,0.22461712890625,TRUE,1.0680093676815,0.0657965117368944,0.153319644079398
"1448","SPY240131C00428000","REGULAR","USD",2024-01-31,428,33,0.43999863,1.3513471,30.87,33.22,1,107,2023-12-06 09:38:07,0.219429192504883,TRUE,1.06551401869159,0.0634573293837222,0.153319644079398
"1449","SPY240131C00429000","REGULAR","USD",2024-01-31,429,31.23,-2.6899986,-7.9304214,29.99,32.29,2,109,2023-12-06 12:50:40,0.216133327026367,TRUE,1.0630303030303,0.061123606037502,0.153319644079398
"1450","SPY240131C00430000","REGULAR","USD",2024-01-31,430,30.8,0.44999886,1.482698,29.23,31.44,2,117,2023-12-06 11:59:38,0.214210738830566,TRUE,1.06055813953488,0.058795316277911,0.153319644079398
